Order_ID,Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Revenue,Year,Month,Month_Name,Quarter,Day_of_Week
ORD01725,2022-03-21,CUST4074,LEGO Set,Toys,West,4,35.05,140.21,2022,3,March,1,Monday
ORD01726,2022-05-29,CUST5078,Running Shoes,Sports,North,3,169.61,508.83,2022,5,May,2,Sunday
ORD01727,2023-05-08,CUST8724,Yoga Mat,Sports,North,10,154.57,1545.72,2023,5,May,2,Monday
ORD01728,2023-07-25,CUST5256,Jeans,Clothing,North,7,66.09,462.62,2023,7,July,3,Tuesday
ORD01729,2022-08-20,CUST9543,Rug,Home & Garden,South,5,287.92,1439.62,2022,8,August,3,Saturday
ORD01730,2022-03-06,CUST9808,Plant Pot,Home & Garden,South,2,113.76,227.52,2022,3,March,1,Sunday
ORD01731,2023-01-29,CUST9840,Doll,Toys,East,4,16.77,67.08,2023,1,January,1,Sunday
ORD01732,2023-02-28,CUST8776,Cookbook,Books,South,1,23.97,23.97,2023,2,February,1,Tuesday
ORD01733,2022-12-16,CUST7896,LEGO Set,Toys,South,10,87.25,872.49,2022,12,December,4,Friday
ORD01734,2023-02-14,UNKNOWN,Dress,Clothing,East,6,141.3,847.79,2023,2,February,1,Tuesday
ORD01735,2023-10-31,CUST7566,Jeans,Clothing,East,10,149.53,1495.33,2023,10,October,4,Tuesday
ORD01736,2022-01-25,CUST5625,Biography,Books,North,9,38.07,342.59,2022,1,January,1,Tuesday
ORD01737,2022-04-09,CUST4419,Board Game,Toys,South,4,47.8,191.18,2022,4,April,2,Saturday
ORD01738,2023-09-03,CUST4207,Smartphone,Electronics,West,1,1267.99,1267.99,2023,9,September,3,Sunday
ORD01739,2023-10-23,CUST4128,Fiction Novel,Books,West,1,48.1,48.1,2023,10,October,4,Monday
ORD01740,2022-09-30,CUST2247,Plant Pot,Home & Garden,North,5,196.42,982.12,2022,9,September,3,Friday
ORD01741,2023-01-05,CUST8023,Chair,Home & Garden,North,4,187.08,748.31,2023,1,January,1,Thursday
ORD01742,2022-01-25,CUST6892,LEGO Set,Toys,North,3,69.98,209.94,2022,1,January,1,Tuesday
ORD01743,2023-11-09,CUST5838,Puzzle,Toys,West,3,65.54,196.63,2023,11,November,4,Thursday
ORD01744,2022-05-30,CUST3561,Doll,Toys,West,5,25.36,126.81,2022,5,May,2,Monday
ORD01745,2022-09-10,CUST8555,Science Book,Books,North,9,10.85,97.61,2022,9,September,3,Saturday
ORD01746,2023-09-05,CUST9596,Tennis Racket,Sports,North,7,112.45,787.12,2023,9,September,3,Tuesday
ORD01747,2022-11-24,CUST6037,Board Game,Toys,West,3,32.31,96.92,2022,11,November,4,Thursday
ORD01748,2023-04-23,CUST6674,Fiction Novel,Books,West,3,49.48,148.43,2023,4,April,2,Sunday
ORD01749,2022-10-19,CUST9487,Lamp,Home & Garden,East,7,141.12,987.82,2022,10,October,4,Wednesday
ORD01750,2023-07-23,CUST5445,Board Game,Toys,East,10,75.92,759.17,2023,7,July,3,Sunday
ORD01751,2022-01-29,CUST3459,Yoga Mat,Sports,North,9,62.23,560.05,2022,1,January,1,Saturday
ORD01752,2022-09-11,CUST2802,Board Game,Toys,North,5,38.4,192.02,2022,9,September,3,Sunday
ORD01753,2023-06-13,CUST2126,Puzzle,Toys,West,1,82.09,82.09,2023,6,June,2,Tuesday
ORD01754,2022-12-23,CUST9726,Cookbook,Books,North,4,15.15,60.59,2022,12,December,4,Friday
ORD01755,2023-03-22,CUST7363,Tablet,Electronics,West,5,998.14,4990.71,2023,3,March,1,Wednesday
ORD01756,2023-09-28,CUST1107,Running Shoes,Sports,North,4,153.9,615.6,2023,9,September,3,Thursday
ORD01757,2022-02-15,CUST2173,Self-Help,Books,North,10,21.91,219.08,2022,2,February,1,Tuesday
ORD01758,2022-03-19,CUST4950,LEGO Set,Toys,East,3,18.98,56.95,2022,3,March,1,Saturday
ORD01759,2023-09-03,CUST1801,Running Shoes,Sports,West,5,174.9,874.52,2023,9,September,3,Sunday
ORD01760,2023-11-10,CUST1022,Lamp,Home & Garden,West,6,248.0,1488.0,2023,11,November,4,Friday
ORD01761,2023-03-09,CUST8190,Yoga Mat,Sports,North,4,189.54,758.15,2023,3,March,1,Thursday
ORD01762,2022-11-07,CUST1693,Yoga Mat,Sports,East,4,131.92,527.67,2022,11,November,4,Monday
ORD01763,2023-09-30,CUST9851,Chair,Home & Garden,East,3,81.4,244.2,2023,9,September,3,Saturday
ORD01764,2022-11-04,CUST4425,Puzzle,Toys,North,2,67.62,135.23,2022,11,November,4,Friday
ORD01765,2022-10-30,CUST5710,Science Book,Books,West,2,11.03,22.06,2022,10,October,4,Sunday
ORD01766,2023-07-28,CUST9042,Biography,Books,North,6,23.54,141.24,2023,7,July,3,Friday
ORD01767,2022-12-09,CUST8638,Fiction Novel,Books,North,9,22.21,199.89,2022,12,December,4,Friday
ORD01768,2023-05-05,CUST7114,Basketball,Sports,North,10,115.88,1158.79,2023,5,May,2,Friday
ORD01769,2023-05-20,CUST6278,Smart Watch,Electronics,North,6,1029.46,6176.75,2023,5,May,2,Saturday
ORD01770,2023-05-12,CUST9991,Dress,Clothing,West,1,126.05,126.05,2023,5,May,2,Friday
ORD01771,2023-11-09,CUST9733,Dress,Clothing,East,4,106.36,425.42,2023,11,November,4,Thursday
ORD01772,2023-05-16,CUST4860,Smart Watch,Electronics,South,10,1073.22,10732.16,2023,5,May,2,Tuesday
ORD01773,2022-05-14,CUST9021,Laptop,Electronics,South,10,1180.72,11807.25,2022,5,May,2,Saturday
ORD01774,2022-04-19,CUST9354,Mirror,Home & Garden,East,2,255.32,510.64,2022,4,April,2,Tuesday
ORD01775,2023-11-25,CUST2165,Science Book,Books,North,4,21.24,84.95,2023,11,November,4,Saturday
ORD01776,2023-01-10,CUST4015,Action Figure,Toys,South,1,38.28,38.28,2023,1,January,1,Tuesday
ORD01777,2022-04-12,CUST2670,Dumbbells,Sports,West,5,95.0,474.99,2022,4,April,2,Tuesday
ORD01778,2023-12-24,CUST4780,Yoga Mat,Sports,East,3,84.08,252.23,2023,12,December,4,Sunday
ORD01779,2022-04-05,CUST9530,Dumbbells,Sports,East,8,169.3,1354.41,2022,4,April,2,Tuesday
ORD01780,2023-10-24,CUST8560,Jeans,Clothing,North,4,133.54,534.17,2023,10,October,4,Tuesday
ORD01781,2023-08-13,CUST9070,Shoes,Clothing,North,6,38.66,231.96,2023,8,August,3,Sunday
ORD01782,2022-12-23,CUST5560,Running Shoes,Sports,East,2,165.79,331.57,2022,12,December,4,Friday
ORD01783,2022-05-20,CUST9803,Lamp,Home & Garden,East,5,88.55,442.76,2022,5,May,2,Friday
ORD01784,2022-10-24,UNKNOWN,Jeans,Clothing,South,6,38.94,233.65,2022,10,October,4,Monday
ORD01785,2023-07-11,CUST9100,Science Book,Books,South,8,13.11,104.91,2023,7,July,3,Tuesday
ORD01786,2022-10-30,CUST8022,Jeans,Clothing,East,8,121.6,972.79,2022,10,October,4,Sunday
ORD01787,2022-04-20,CUST2426,Rug,Home & Garden,North,4,298.78,1195.13,2022,4,April,2,Wednesday
ORD01788,2023-12-06,CUST9767,Dumbbells,Sports,North,3,160.77,482.31,2023,12,December,4,Wednesday
ORD01789,2022-01-16,CUST7391,Smart Watch,Electronics,North,2,1206.5,2412.99,2022,1,January,1,Sunday
ORD01790,2022-04-04,CUST9737,Yoga Mat,Sports,East,8,33.25,266.03,2022,4,April,2,Monday
ORD01791,2022-05-15,CUST5121,LEGO Set,Toys,East,3,54.66,163.99,2022,5,May,2,Sunday
ORD01792,2022-12-02,CUST5837,LEGO Set,Toys,West,5,83.64,418.22,2022,12,December,4,Friday
ORD01793,2022-12-16,CUST8904,Basketball,Sports,West,6,187.31,1123.87,2022,12,December,4,Friday
ORD01794,2022-04-01,CUST2716,Smartphone,Electronics,South,10,358.88,3588.77,2022,4,April,2,Friday
ORD01795,2022-01-17,CUST9319,Self-Help,Books,North,2,18.34,36.68,2022,1,January,1,Monday
ORD01796,2023-07-05,CUST5433,Laptop,Electronics,South,7,1208.69,8460.82,2023,7,July,3,Wednesday
ORD01797,2022-09-22,CUST7693,Dumbbells,Sports,East,7,87.51,612.57,2022,9,September,3,Thursday
ORD01798,2022-03-27,CUST6762,Yoga Mat,Sports,East,2,177.71,355.41,2022,3,March,1,Sunday
ORD01799,2022-10-23,CUST4375,Science Book,Books,North,5,18.62,93.09,2022,10,October,4,Sunday
ORD01800,2023-02-27,CUST3025,Plant Pot,Home & Garden,North,5,164.9,824.52,2023,2,February,1,Monday
ORD01801,2023-07-02,CUST4220,Lamp,Home & Garden,East,1,65.73,65.73,2023,7,July,3,Sunday
ORD01802,2022-04-11,CUST7814,Smart Watch,Electronics,East,10,574.68,5746.83,2022,4,April,2,Monday
ORD01803,2023-02-06,CUST2391,Self-Help,Books,East,9,47.85,430.64,2023,2,February,1,Monday
ORD01804,2022-08-13,CUST4406,Mirror,Home & Garden,East,9,120.44,1083.94,2022,8,August,3,Saturday
ORD01805,2023-01-13,CUST4290,Dumbbells,Sports,West,4,72.04,288.15,2023,1,January,1,Friday
ORD01806,2023-09-14,CUST9340,Lamp,Home & Garden,East,9,86.46,778.11,2023,9,September,3,Thursday
ORD01807,2022-09-02,CUST9844,Yoga Mat,Sports,North,3,161.18,483.54,2022,9,September,3,Friday
ORD01808,2023-03-04,CUST2391,Basketball,Sports,North,4,77.45,309.82,2023,3,March,1,Saturday
ORD01809,2022-07-14,CUST7217,Fiction Novel,Books,North,4,17.83,71.33,2022,7,July,3,Thursday
ORD01810,2022-03-13,CUST8154,Basketball,Sports,South,5,150.28,751.41,2022,3,March,1,Sunday
ORD01811,2023-02-12,CUST1984,Lamp,Home & Garden,West,4,276.41,1105.65,2023,2,February,1,Sunday
ORD01812,2022-06-27,CUST3229,Plant Pot,Home & Garden,East,7,259.36,1815.52,2022,6,June,2,Monday
ORD01813,2023-08-07,CUST1335,Basketball,Sports,East,8,173.32,1386.55,2023,8,August,3,Monday
ORD01814,2022-08-21,CUST2879,Headphones,Electronics,East,10,1422.71,14227.1,2022,8,August,3,Sunday
ORD01815,2022-07-23,CUST6168,Jacket,Clothing,South,3,111.04,333.11,2022,7,July,3,Saturday
ORD01816,2022-06-25,CUST4667,Dress,Clothing,South,4,81.07,324.29,2022,6,June,2,Saturday
ORD01817,2022-03-01,CUST7106,LEGO Set,Toys,North,8,69.35,554.84,2022,3,March,1,Tuesday
ORD01818,2022-01-29,CUST2350,Action Figure,Toys,West,8,68.32,546.58,2022,1,January,1,Saturday
ORD01819,2022-12-12,CUST1996,Smartphone,Electronics,East,9,242.35,2181.13,2022,12,December,4,Monday
ORD01820,2023-08-21,CUST5536,Laptop,Electronics,East,5,219.66,1098.3,2023,8,August,3,Monday
ORD01821,2022-05-02,CUST2819,Smart Watch,Electronics,South,1,258.32,258.32,2022,5,May,2,Monday
ORD01822,2023-10-10,CUST1633,Puzzle,Toys,East,1,46.1,46.1,2023,10,October,4,Tuesday
ORD01823,2023-03-24,CUST4938,Dumbbells,Sports,North,4,162.72,650.88,2023,3,March,1,Friday
ORD01824,2022-08-02,CUST6985,Lamp,Home & Garden,West,10,47.48,474.8,2022,8,August,3,Tuesday
ORD01825,2023-03-17,CUST3659,Puzzle,Toys,West,8,60.17,481.37,2023,3,March,1,Friday
ORD01826,2023-03-30,CUST5390,Tablet,Electronics,East,7,978.62,6850.34,2023,3,March,1,Thursday
ORD01827,2022-12-12,CUST1684,Jeans,Clothing,South,8,49.63,397.02,2022,12,December,4,Monday
ORD01828,2022-01-24,CUST2322,Cookbook,Books,East,6,24.89,149.33,2022,1,January,1,Monday
ORD01829,2022-05-17,CUST7907,Mirror,Home & Garden,South,9,89.11,802.03,2022,5,May,2,Tuesday
ORD01830,2023-06-02,CUST8130,Basketball,Sports,East,7,84.46,591.25,2023,6,June,2,Friday
ORD01831,2022-01-04,CUST1382,Cookbook,Books,North,3,41.43,124.3,2022,1,January,1,Tuesday
ORD01832,2022-03-07,CUST5040,Science Book,Books,North,2,49.54,99.09,2022,3,March,1,Monday
ORD01833,2022-05-13,CUST7732,Jeans,Clothing,South,2,73.32,146.64,2022,5,May,2,Friday
ORD01834,2022-09-04,CUST6938,Science Book,Books,North,5,48.7,243.48,2022,9,September,3,Sunday
ORD01835,2022-12-08,CUST4192,Mirror,Home & Garden,East,5,55.95,279.77,2022,12,December,4,Thursday
ORD01836,2022-01-15,CUST5865,Mirror,Home & Garden,South,8,226.05,1808.41,2022,1,January,1,Saturday
ORD01837,2022-06-20,CUST5215,Lamp,Home & Garden,West,7,207.23,1450.58,2022,6,June,2,Monday
ORD01838,2022-01-09,CUST2163,Cookbook,Books,South,10,48.26,482.59,2022,1,January,1,Sunday
ORD01839,2022-06-15,CUST7213,Smartphone,Electronics,North,10,1132.19,11321.85,2022,6,June,2,Wednesday
ORD01840,2022-04-05,CUST8162,Doll,Toys,West,7,46.75,327.24,2022,4,April,2,Tuesday
ORD01841,2022-01-07,CUST6852,Science Book,Books,South,8,25.01,200.06,2022,1,January,1,Friday
ORD01842,2022-10-16,CUST7978,Rug,Home & Garden,West,10,235.57,2355.67,2022,10,October,4,Sunday
ORD01843,2022-09-10,CUST5448,Cookbook,Books,East,4,17.78,71.12,2022,9,September,3,Saturday
ORD01844,2023-02-07,CUST9295,Biography,Books,North,10,12.42,124.16,2023,2,February,1,Tuesday
ORD01845,2022-04-03,CUST6026,Self-Help,Books,East,4,49.02,196.1,2022,4,April,2,Sunday
ORD01846,2023-01-22,CUST8569,Rug,Home & Garden,North,7,57.55,402.85,2023,1,January,1,Sunday
ORD01847,2023-04-04,CUST7411,Smartphone,Electronics,North,10,930.4,9303.99,2023,4,April,2,Tuesday
ORD01848,2023-08-22,CUST1248,Smart Watch,Electronics,South,8,1429.69,11437.5,2023,8,August,3,Tuesday
ORD01849,2023-09-22,CUST7823,Basketball,Sports,West,1,195.81,195.81,2023,9,September,3,Friday
ORD01850,2023-10-10,CUST7820,Shoes,Clothing,East,3,109.29,327.86,2023,10,October,4,Tuesday
ORD01851,2023-09-12,CUST3568,Fiction Novel,Books,East,3,14.1,42.31,2023,9,September,3,Tuesday
ORD01852,2023-07-09,CUST8420,Board Game,Toys,South,2,41.82,83.64,2023,7,July,3,Sunday
ORD01853,2022-04-06,CUST2230,Fiction Novel,Books,South,7,40.71,284.95,2022,4,April,2,Wednesday
ORD01854,2023-10-31,CUST3624,Yoga Mat,Sports,South,5,104.14,520.71,2023,10,October,4,Tuesday
ORD01855,2023-12-17,CUST5317,Basketball,Sports,South,8,49.81,398.51,2023,12,December,4,Sunday
ORD01856,2023-12-08,CUST4587,Cookbook,Books,North,9,37.5,337.54,2023,12,December,4,Friday
ORD01857,2022-12-11,CUST8315,Dumbbells,Sports,West,8,89.53,716.25,2022,12,December,4,Sunday
ORD01858,2023-10-26,CUST3893,Smartphone,Electronics,South,2,524.64,1049.28,2023,10,October,4,Thursday
ORD01859,2022-03-30,CUST5815,Plant Pot,Home & Garden,North,4,198.45,793.81,2022,3,March,1,Wednesday
ORD01860,2023-06-14,CUST2285,Rug,Home & Garden,West,10,35.28,352.84,2023,6,June,2,Wednesday
ORD01861,2022-03-08,CUST3316,Cookbook,Books,West,7,49.44,346.06,2022,3,March,1,Tuesday
ORD01862,2022-05-10,CUST2709,T-Shirt,Clothing,South,7,75.27,526.87,2022,5,May,2,Tuesday
ORD01863,2022-10-16,CUST2513,Fiction Novel,Books,North,2,23.04,46.08,2022,10,October,4,Sunday
ORD01864,2023-12-05,CUST2858,Dress,Clothing,South,5,115.91,579.53,2023,12,December,4,Tuesday
ORD01865,2023-09-15,CUST2819,T-Shirt,Clothing,South,8,57.99,463.9,2023,9,September,3,Friday
ORD01866,2022-11-20,CUST5634,Shoes,Clothing,West,1,137.22,137.22,2022,11,November,4,Sunday
ORD01867,2023-01-03,CUST8561,Rug,Home & Garden,East,8,288.17,2305.39,2023,1,January,1,Tuesday
ORD01868,2022-10-05,CUST7196,Laptop,Electronics,North,2,434.91,869.83,2022,10,October,4,Wednesday
ORD01869,2023-01-11,CUST5481,Tablet,Electronics,West,9,622.38,5601.46,2023,1,January,1,Wednesday
ORD01870,2022-12-08,CUST7799,Smartphone,Electronics,West,9,555.95,5003.56,2022,12,December,4,Thursday
ORD01871,2022-12-25,CUST3159,Dress,Clothing,West,5,57.08,285.38,2022,12,December,4,Sunday
ORD01872,2023-10-10,CUST1230,Lamp,Home & Garden,West,1,265.88,265.88,2023,10,October,4,Tuesday
ORD01873,2022-10-25,CUST5713,Dumbbells,Sports,North,5,171.59,857.94,2022,10,October,4,Tuesday
ORD01874,2023-09-27,CUST5085,Jacket,Clothing,South,7,59.63,417.39,2023,9,September,3,Wednesday
ORD01875,2022-07-31,CUST8564,Doll,Toys,South,3,65.08,195.23,2022,7,July,3,Sunday
ORD01876,2023-01-24,CUST6347,Biography,Books,North,10,34.42,344.21,2023,1,January,1,Tuesday
ORD01877,2023-03-23,CUST4787,Tennis Racket,Sports,North,7,133.05,931.34,2023,3,March,1,Thursday
ORD01878,2023-09-08,CUST4252,Puzzle,Toys,East,1,64.02,64.02,2023,9,September,3,Friday
ORD01879,2023-08-13,CUST8727,Rug,Home & Garden,South,1,264.78,264.78,2023,8,August,3,Sunday
ORD01880,2022-08-24,CUST1922,Laptop,Electronics,South,5,984.23,4921.17,2022,8,August,3,Wednesday
ORD01881,2022-03-14,CUST9003,Puzzle,Toys,North,10,35.14,351.43,2022,3,March,1,Monday
ORD01882,2022-04-14,CUST9160,Puzzle,Toys,North,1,27.15,27.15,2022,4,April,2,Thursday
ORD01883,2022-10-27,CUST9373,Biography,Books,East,1,14.7,14.7,2022,10,October,4,Thursday
ORD01884,2023-01-17,CUST7761,Rug,Home & Garden,West,8,212.83,1702.62,2023,1,January,1,Tuesday
ORD01885,2022-12-16,CUST1963,Shoes,Clothing,North,6,51.22,307.3,2022,12,December,4,Friday
ORD01886,2023-12-22,CUST7612,Biography,Books,North,2,33.46,66.92,2023,12,December,4,Friday
ORD01887,2022-03-27,CUST8314,Cookbook,Books,South,9,15.0,135.02,2022,3,March,1,Sunday
ORD01888,2023-05-20,CUST9693,Fiction Novel,Books,North,1,18.43,18.43,2023,5,May,2,Saturday
ORD01889,2022-02-19,CUST4886,Doll,Toys,West,8,33.6,268.79,2022,2,February,1,Saturday
ORD01890,2023-09-14,CUST3374,Jacket,Clothing,North,4,41.09,164.36,2023,9,September,3,Thursday
ORD01891,2022-10-25,CUST6870,Shoes,Clothing,East,6,149.65,897.92,2022,10,October,4,Tuesday
ORD01892,2022-07-05,CUST8029,Science Book,Books,North,7,38.29,268.0,2022,7,July,3,Tuesday
ORD01893,2022-11-07,CUST5911,T-Shirt,Clothing,North,7,69.63,487.38,2022,11,November,4,Monday
ORD01894,2022-10-17,CUST6998,Cookbook,Books,North,2,47.31,94.63,2022,10,October,4,Monday
ORD01895,2023-07-28,CUST5494,Fiction Novel,Books,South,10,14.68,146.79,2023,7,July,3,Friday
ORD01896,2023-03-03,CUST2793,Doll,Toys,North,9,57.32,515.85,2023,3,March,1,Friday
ORD01897,2022-05-09,CUST6383,Lamp,Home & Garden,North,9,177.69,1599.23,2022,5,May,2,Monday
ORD01898,2023-01-04,CUST7388,Smartphone,Electronics,East,4,946.29,3785.16,2023,1,January,1,Wednesday
ORD01899,2022-03-06,CUST3329,T-Shirt,Clothing,South,7,89.17,624.16,2022,3,March,1,Sunday
ORD01900,2023-07-25,CUST8352,Basketball,Sports,East,5,100.66,503.3,2023,7,July,3,Tuesday
ORD01901,2023-04-14,CUST1084,Headphones,Electronics,North,7,1351.44,9460.08,2023,4,April,2,Friday
ORD01902,2022-08-10,CUST4728,T-Shirt,Clothing,North,1,107.01,107.01,2022,8,August,3,Wednesday
ORD01903,2022-06-12,CUST8284,Plant Pot,Home & Garden,East,6,236.14,1416.85,2022,6,June,2,Sunday
ORD01904,2022-05-22,CUST2104,Tennis Racket,Sports,North,9,60.87,547.86,2022,5,May,2,Sunday
ORD01905,2022-09-02,CUST9772,Doll,Toys,South,8,53.54,428.34,2022,9,September,3,Friday
ORD01906,2023-02-14,CUST6695,Biography,Books,North,5,47.53,237.67,2023,2,February,1,Tuesday
ORD01907,2023-06-26,CUST8384,Mirror,Home & Garden,South,5,261.22,1306.1,2023,6,June,2,Monday
ORD01908,2023-09-17,CUST6435,Tablet,Electronics,East,1,1041.73,1041.73,2023,9,September,3,Sunday
ORD01909,2022-02-01,CUST4415,T-Shirt,Clothing,East,2,28.94,57.89,2022,2,February,1,Tuesday
ORD01910,2022-08-04,CUST1455,Self-Help,Books,North,3,46.13,138.38,2022,8,August,3,Thursday
ORD01911,2022-04-19,CUST6460,Dress,Clothing,East,3,20.45,61.34,2022,4,April,2,Tuesday
ORD01912,2023-01-30,CUST4095,Science Book,Books,North,2,23.29,46.59,2023,1,January,1,Monday
ORD01913,2022-09-06,CUST7876,Self-Help,Books,East,1,16.61,16.61,2022,9,September,3,Tuesday
ORD01914,2023-02-14,CUST1050,Action Figure,Toys,North,2,86.7,173.4,2023,2,February,1,Tuesday
ORD01915,2023-08-13,CUST4959,Chair,Home & Garden,North,8,51.22,409.74,2023,8,August,3,Sunday
ORD01916,2023-04-19,CUST7559,Board Game,Toys,West,7,96.05,672.34,2023,4,April,2,Wednesday
ORD01917,2023-07-17,CUST6956,Smart Watch,Electronics,South,3,1062.67,3188.0,2023,7,July,3,Monday
ORD01918,2022-12-08,CUST8045,Dress,Clothing,East,9,88.32,794.92,2022,12,December,4,Thursday
ORD01919,2022-09-23,CUST7825,Fiction Novel,Books,East,7,48.58,340.07,2022,9,September,3,Friday
ORD01920,2023-04-22,CUST4637,Science Book,Books,East,10,37.95,379.47,2023,4,April,2,Saturday
ORD01921,2022-05-27,CUST2280,Basketball,Sports,East,7,122.18,855.29,2022,5,May,2,Friday
ORD01922,2022-05-01,CUST4244,T-Shirt,Clothing,East,5,100.93,504.66,2022,5,May,2,Sunday
ORD01923,2023-07-14,CUST7453,Dumbbells,Sports,West,5,143.26,716.32,2023,7,July,3,Friday
ORD01924,2023-07-29,CUST1348,Smart Watch,Electronics,West,7,1255.23,8786.58,2023,7,July,3,Saturday
ORD01925,2022-10-17,CUST3064,Self-Help,Books,North,4,16.27,65.09,2022,10,October,4,Monday
ORD01926,2022-09-25,CUST3499,LEGO Set,Toys,West,7,20.26,141.84,2022,9,September,3,Sunday
ORD01927,2022-05-20,CUST1992,Smartphone,Electronics,North,4,233.67,934.7,2022,5,May,2,Friday
ORD01928,2022-10-12,CUST8698,Action Figure,Toys,South,10,24.8,247.98,2022,10,October,4,Wednesday
ORD01929,2022-11-13,CUST8752,Puzzle,Toys,East,5,25.26,126.31,2022,11,November,4,Sunday
ORD01930,2023-04-18,CUST8222,Mirror,Home & Garden,South,8,147.53,1180.22,2023,4,April,2,Tuesday
ORD01931,2022-12-16,CUST2944,Tennis Racket,Sports,South,1,103.77,103.77,2022,12,December,4,Friday
ORD01932,2023-09-22,CUST3472,Tablet,Electronics,West,9,1046.85,9421.65,2023,9,September,3,Friday
ORD01933,2023-02-06,CUST7102,Science Book,Books,West,5,33.92,169.58,2023,2,February,1,Monday
ORD01934,2023-09-12,CUST8391,Tablet,Electronics,South,2,1401.71,2803.43,2023,9,September,3,Tuesday
ORD01935,2023-05-23,CUST8379,Puzzle,Toys,East,5,76.35,381.73,2023,5,May,2,Tuesday
ORD01936,2023-06-18,CUST4846,Shoes,Clothing,North,6,71.44,428.65,2023,6,June,2,Sunday
ORD01937,2022-03-14,CUST9314,Jeans,Clothing,South,1,114.66,114.66,2022,3,March,1,Monday
ORD01938,2023-06-13,CUST1303,Tennis Racket,Sports,North,2,75.77,151.55,2023,6,June,2,Tuesday
ORD01939,2022-06-09,CUST5598,Board Game,Toys,North,8,43.72,349.8,2022,6,June,2,Thursday
ORD01940,2022-02-02,CUST4481,Cookbook,Books,West,6,14.31,85.86,2022,2,February,1,Wednesday
ORD01941,2023-08-08,CUST8992,Dumbbells,Sports,East,10,189.36,1893.63,2023,8,August,3,Tuesday
ORD01942,2022-08-23,CUST8631,Headphones,Electronics,South,3,944.65,2833.95,2022,8,August,3,Tuesday
ORD01943,2023-05-06,CUST2183,Science Book,Books,East,5,30.93,154.63,2023,5,May,2,Saturday
ORD01944,2022-12-25,CUST1705,Laptop,Electronics,East,9,1309.78,11788.03,2022,12,December,4,Sunday
ORD01945,2023-06-27,CUST5584,Smartphone,Electronics,South,3,341.48,1024.44,2023,6,June,2,Tuesday
ORD01946,2022-05-25,CUST1167,Yoga Mat,Sports,East,4,81.08,324.33,2022,5,May,2,Wednesday
ORD01947,2022-05-08,CUST1408,Running Shoes,Sports,South,9,159.78,1438.05,2022,5,May,2,Sunday
ORD01948,2022-08-31,CUST9257,Dumbbells,Sports,North,4,87.75,351.02,2022,8,August,3,Wednesday
ORD01949,2022-09-07,CUST9107,Dumbbells,Sports,South,2,47.18,94.36,2022,9,September,3,Wednesday
ORD01950,2023-06-06,CUST8919,Headphones,Electronics,West,10,603.53,6035.34,2023,6,June,2,Tuesday
ORD01951,2023-04-14,CUST4529,Self-Help,Books,West,3,12.04,36.13,2023,4,April,2,Friday
ORD01952,2023-03-31,CUST1650,Rug,Home & Garden,West,7,261.12,1827.86,2023,3,March,1,Friday
ORD01953,2023-09-10,CUST9822,Basketball,Sports,South,7,157.35,1101.44,2023,9,September,3,Sunday
ORD01954,2022-06-05,CUST4122,LEGO Set,Toys,West,8,25.71,205.68,2022,6,June,2,Sunday
ORD01955,2022-02-05,CUST4127,Mirror,Home & Garden,East,2,198.14,396.29,2022,2,February,1,Saturday
ORD01956,2022-04-23,CUST3284,Smart Watch,Electronics,South,6,367.86,2207.15,2022,4,April,2,Saturday
